"","Year","AnnualCO2D_VLC0","AnnualCO2D_VLC10","AnnualCO2D_VLC1","AnnualCO2D_VLC2","AnnualCO2D_VLC3","AnnualCO2D_VLC4","AnnualCO2D_VLC5","AnnualCO2D_VLC6","AnnualCO2D_VLC7","AnnualCO2D_VLC8","AnnualCO2D_VLC9","AnnualCO2D_VLN0","AnnualCO2D_VLN10","AnnualCO2D_VLN1","AnnualCO2D_VLN2","AnnualCO2D_VLN3","AnnualCO2D_VLN4","AnnualCO2D_VLN5","AnnualCO2D_VLN6","AnnualCO2D_VLN7","AnnualCO2D_VLN8","AnnualCO2D_VLN9","AnnualCO2D_VLR0","AnnualCO2D_VLR10","AnnualCO2D_VLR1","AnnualCO2D_VLR2","AnnualCO2D_VLR3","AnnualCO2D_VLR4","AnnualCO2D_VLR5","AnnualCO2D_VLR6","AnnualCO2D_VLR7","AnnualCO2D_VLR8","AnnualCO2D_VLR9","AnnualCO2D_VMC0","AnnualCO2D_VMC10","AnnualCO2D_VMC1","AnnualCO2D_VMC2","AnnualCO2D_VMC3","AnnualCO2D_VMC4","AnnualCO2D_VMC5","AnnualCO2D_VMC6","AnnualCO2D_VMC7","AnnualCO2D_VMC8","AnnualCO2D_VMC9","AnnualCO2D_VMN0","AnnualCO2D_VMN10","AnnualCO2D_VMN1","AnnualCO2D_VMN2","AnnualCO2D_VMN3","AnnualCO2D_VMN4","AnnualCO2D_VMN5","AnnualCO2D_VMN6","AnnualCO2D_VMN7","AnnualCO2D_VMN8","AnnualCO2D_VMN9","AnnualCO2D_VMR0","AnnualCO2D_VMR10","AnnualCO2D_VMR1","AnnualCO2D_VMR2","AnnualCO2D_VMR3","AnnualCO2D_VMR4","AnnualCO2D_VMR5","AnnualCO2D_VMR6","AnnualCO2D_VMR7","AnnualCO2D_VMR8","AnnualCO2D_VMR9"
"64",64,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819,0.00084384273401559,0.00147579965437262,0.00110243754377944,0.00128169356010396,0.00137879416987732,0.00142198708911276,0.00146510935031229,0.00148412524305874,0.00148943003196421,0.001484351581287,0.00146700692369819
"65",65,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784,0.000805010867389697,0.00143677550379556,0.0010538055246815,0.00123462404551543,0.00134311986199813,0.00139403464884953,0.00140988913757163,0.00141593619980262,0.00142105495518587,0.00142845860664309,0.00143748952715784
"66",66,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085,0.000792742954614713,0.00137052424485235,0.00103247853159553,0.00119120524116619,0.00128032932232297,0.00133848339336237,0.00135575840896599,0.00136152931685157,0.00136645970616774,0.00137366545214152,0.00138042102104085
"67",67,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716,0.000745683406666594,0.00132380016281389,0.000975756565002453,0.0011362313261209,0.00123678489426559,0.0012721482291498,0.00130269997575602,0.00132215227338848,0.0013269110367266,0.00131995466255134,0.00131248333215716
"68",68,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676,0.000709599059515601,0.00127196223784295,0.000930479132891618,0.00109234863040688,0.00118826497214736,0.00121939619026089,0.00125099139271917,0.00125241873509382,0.00125699788095744,0.0012676077508266,0.00125824574454676
"69",69,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757,0.000698311309812788,0.00121237297874998,0.000910714236809856,0.00105187739670535,0.00113185879069932,0.0011981320378239,0.00120031608236143,0.00121860864327269,0.00122301557113601,0.00121630407797458,0.00123556639640757
"70",70,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176,0.000654589299691841,0.00117463155966579,0.000857929990286616,0.00100062864222086,0.00109719369220781,0.00111739103127859,0.00115065737549292,0.00114460508099474,0.00114883760653799,0.00116602671786062,0.00115334005611176
"71",71,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406,0.000620958214382793,0.00111005311076456,0.000815633125057898,0.000959490600343175,0.00103584199067531,0.00109287269743356,0.00110199002294053,0.00112232051123523,0.00112639030028371,0.00111675033994595,0.00112738997436406
"72",72,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439,0.000610469777711641,0.0010559905255609,0.000797216750281425,0.000921776514706814,0.000984753434396122,0.00101413371017101,0.00105459644324514,0.00106227584514763,0.00106618095344025,0.00106876126853784,0.00104718777274439
"73",73,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226,0.000569982603158128,0.00102914286229291,0.000748241919034949,0.000874097135236823,0.000960922687916695,0.00100495197580096,0.00100816606879261,0.00101629259906752,0.00102003798972261,0.00102174475755055,0.00103676031407226
"74",74,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295,0.000538857132817429,0.000973319523979914,0.000709004934450045,0.000835791284339198,0.000907951499675673,0.000950326589338252,0.000962675133818419,0.000972769169542604,0.000976350199176987,0.000975676960790517,0.000980712997010295
"75",75,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019,0.000528840077575107,0.000915314979697214,0.000691528854854226,0.000800412665793186,0.000853024149984469,0.000896082525522367,0.000918120874778456,0.00093103345458424,0.000934467096304425,0.000930555182213852,0.000925171167286019
"76",76,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112,0.000491491407182954,0.000893943552002882,0.000646242480111917,0.000756154548890375,0.000834144941375942,0.000863945161996244,0.00087475464106219,0.000874121539532264,0.000877392356331547,0.000886634163429275,0.00089172083689112
"77",77,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741,0.000462611703466609,0.00084579747545472,0.000609733327221649,0.000720283287825412,0.000788899804841759,0.000801747941617112,0.000832015395749113,0.000845833572228109,0.000848961721513592,0.000843345482712877,0.000828165703661741
"78",78,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633,0.000453062340290312,0.000792082790740508,0.000593214561096611,0.000687317557097398,0.000737987845137067,0.000795008118191426,0.000790429988544424,0.000793331389501207,0.000796306263747151,0.000801223252160933,0.000820284394525633
"79",79,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151,0.000418619881298207,0.000762585393864104,0.000551315650903201,0.000646120719222757,0.000711042504522262,0.000723792015112247,0.000749716175565918,0.000754926878410657,0.000757754951056432,0.000759981378835746,0.000747750094188151
"80",80,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619,0.000391897959504571,0.000706213995692704,0.000517426734145965,0.000612547658456429,0.000657511372902744,0.000692902856562566,0.000709602600362812,0.000716961368882151,0.000719650011193364,0.000719344989566463,0.000715663451186619
"81",81,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878,0.000382513390659529,0.000674047433044464,0.000501489954360884,0.000581616567425293,0.000627787400767812,0.000665266856815637,0.000670590405218699,0.000673971553137752,0.0006765162817298,0.000679822189722886,0.000686829025966878
"82",82,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583,0.000350785517706072,0.000655389910503307,0.000462727058082834,0.000543172095016559,0.000611539562689085,0.00061040734708032,0.0006321681812483,0.000638719687241041,0.000641122887754067,0.000640894533007469,0.000630752051007583
"83",83,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202,0.000326275767610475,0.0005933977528342,0.000431537343803394,0.000511977091308912,0.000552201762889212,0.00058619813004837,0.000594804675079976,0.000606529251132759,0.000608806212300767,0.00060303742017075,0.000605454028812202
"84",84,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102,0.000316778686827771,0.000563356344669106,0.00041584053273415,0.000482743527079112,0.000524572408257368,0.000546389604189337,0.00055801498978429,0.000555901152376569,0.000558032811185174,0.000565759338675725,0.000564442382553102
