"","Year","AnnualCO2_VLC0","AnnualCO2_VLC10","AnnualCO2_VLC1","AnnualCO2_VLC2","AnnualCO2_VLC3","AnnualCO2_VLC4","AnnualCO2_VLC5","AnnualCO2_VLC6","AnnualCO2_VLC7","AnnualCO2_VLC8","AnnualCO2_VLC9","AnnualCO2_VLN0","AnnualCO2_VLN10","AnnualCO2_VLN1","AnnualCO2_VLN2","AnnualCO2_VLN3","AnnualCO2_VLN4","AnnualCO2_VLN5","AnnualCO2_VLN6","AnnualCO2_VLN7","AnnualCO2_VLN8","AnnualCO2_VLN9","AnnualCO2_VLR0","AnnualCO2_VLR10","AnnualCO2_VLR1","AnnualCO2_VLR2","AnnualCO2_VLR3","AnnualCO2_VLR4","AnnualCO2_VLR5","AnnualCO2_VLR6","AnnualCO2_VLR7","AnnualCO2_VLR8","AnnualCO2_VLR9","AnnualCO2_VMC0","AnnualCO2_VMC10","AnnualCO2_VMC1","AnnualCO2_VMC2","AnnualCO2_VMC3","AnnualCO2_VMC4","AnnualCO2_VMC5","AnnualCO2_VMC6","AnnualCO2_VMC7","AnnualCO2_VMC8","AnnualCO2_VMC9","AnnualCO2_VMN0","AnnualCO2_VMN10","AnnualCO2_VMN1","AnnualCO2_VMN2","AnnualCO2_VMN3","AnnualCO2_VMN4","AnnualCO2_VMN5","AnnualCO2_VMN6","AnnualCO2_VMN7","AnnualCO2_VMN8","AnnualCO2_VMN9","AnnualCO2_VMR0","AnnualCO2_VMR10","AnnualCO2_VMR1","AnnualCO2_VMR2","AnnualCO2_VMR3","AnnualCO2_VMR4","AnnualCO2_VMR5","AnnualCO2_VMR6","AnnualCO2_VMR7","AnnualCO2_VMR8","AnnualCO2_VMR9"
"64",64,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268,0.00186939019498358,0.00326938337255786,0.00244226305666689,0.00283937430240133,0.00305448420442472,0.00315017077783067,0.00324570082036396,0.00328782729964275,0.00329957915809528,0.00328832871352902,0.00324990457177268
"65",65,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729,0.0018233541730231,0.00325430465185858,0.0023868754805923,0.00279643045416858,0.003042174092861,0.00315749637338511,0.00319340688011693,0.0032071035103117,0.00321869752023979,0.00323546683271367,0.00325592191881729
"66",66,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003,0.00183717950084522,0.00317618596721286,0.00239276600601512,0.00276061469563427,0.00296715949553411,0.00310193138670306,0.00314196618532095,0.0031553402476282,0.00316676641058572,0.00318346570600583,0.00319912171736003
"67",67,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423,0.00176953822180018,0.00314143370387729,0.00231551154485632,0.00269632493146868,0.00293494279607401,0.00301886148350688,0.00309136206871385,0.00313752319266369,0.00314881593907593,0.00313230816931975,0.00311457838670423
"68",68,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192,0.00172525907978507,0.00309254130280318,0.00226228819083787,0.00265584398348379,0.00288904685666755,0.00296473666486965,0.00304155456532743,0.00304502488474062,0.00305615823233027,0.00308195417171553,0.0030591921822192
"69",69,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717,0.00174099055051805,0.00302262024121161,0.00227054160261744,0.00262248166717863,0.00282188678808107,0.00298711552686087,0.00299256066407735,0.00303816664989451,0.00304915375501374,0.00303242103708445,0.00308044476790717
"70",70,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259,0.00167499820801392,0.00300571023455934,0.00219531727299543,0.00256046223700324,0.00280755806603841,0.00285924010050817,0.00294436380627666,0.00292887687050855,0.00293970728387408,0.00298369170383986,0.0029512283933259
"71",71,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665,0.00163238226704204,0.00291812069075856,0.00214414596492613,0.00252232019017659,0.00272303362427789,0.002872956617859,0.00289692435052716,0.00295036937758999,0.00296106808697086,0.00293572644570439,0.0029636960419665
"72",72,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349,0.00164991831813957,0.00285402844746188,0.00215463986562547,0.00249128787758598,0.00266149576863817,0.00274090191938112,0.00285026065741931,0.0028710157976963,0.0028815701444331,0.00288854396902119,0.00283023722363349
"73",73,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194,0.00158548707415335,0.00286270615380505,0.0020813405258274,0.00243142457645848,0.00267294210825228,0.0027954157880416,0.00280435624142589,0.00282696133259394,0.00283737966543146,0.00284212728108638,0.00288389517127194
"74",74,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195,0.00154444578050281,0.00278968049292036,0.00203211503138448,0.00239550382441731,0.00260232588041179,0.00272377927583334,0.00275917206597426,0.00278810309413186,0.00279836686493834,0.00279643726222562,0.00281087130126195
"75",75,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029,0.0015636903535633,0.00270643104582263,0.00204473345610357,0.0023666844050656,0.00252224763448985,0.00264956394299931,0.00271472760135558,0.00275290790829166,0.00276306060409351,0.0027514937380658,0.00273557411971029
"76",76,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808,0.00150073712116933,0.00272959863206987,0.00197325948125776,0.00230886885157366,0.00254700745458303,0.00263800049464502,0.00267100653759447,0.00266907340315195,0.00267906063001999,0.00270727988833366,0.00272281171569808
"77",77,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999,0.00146118668182757,0.00267150181760809,0.00192587911314482,0.00227505776318829,0.00249178712836942,0.00253236873536675,0.00262797029611217,0.0026716158314217,0.00268149627768033,0.00266375705215691,0.00261581081383999
"78",78,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819,0.00148204887239225,0.00259104609336117,0.00194051213966834,0.00224834006247104,0.00241409174071661,0.00260061536863404,0.00258563947839197,0.00259513048577431,0.00260486183757655,0.00262094619614306,0.00268329864090819
"79",79,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011,0.00142049501628166,0.00258766675895522,0.00187076909027215,0.00219246935603243,0.00241276723624792,0.00245602991215557,0.0025439978811195,0.00256167926165815,0.00257127570769064,0.00257883060344671,0.00253732641394011
"80",80,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205,0.00138235611818191,0.00249105465852806,0.00182513839204926,0.00216066193459058,0.00231926410194971,0.00244410178681681,0.00250300740868717,0.00252896426413457,0.00253844801126407,0.0025373720972362,0.002524386071205
"81",81,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032,0.00140474987388736,0.00247538535822425,0.00184168180081118,0.00213594038716597,0.0023054990847147,0.00244313939337362,0.00246268969966471,0.00247510669532777,0.00248445200782152,0.00249659269086627,0.00252232473730032
"82",82,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804,0.00134452095709495,0.00251203491952207,0.00177358013830139,0.0020819168072693,0.00234396152812988,0.00233962187458919,0.00242302867477309,0.00244813985144132,0.00245735104543529,0.00245647578768673,0.00241760080876804
"83",83,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712,0.00130771850745681,0.0023783477067503,0.00172960859239837,0.00205201239001568,0.00221323351859404,0.00234949150319988,0.00238398667366724,0.00243097896245595,0.00244010505932171,0.00241698364797896,0.00242666945415712
"84",84,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716,0.00133156236581661,0.00236803843913033,0.00174796356760887,0.0020291867468647,0.00220501222470521,0.00229671964770634,0.00234558633789109,0.00233670093474808,0.00234566124920207,0.00237813929666131,0.00237260354162716
